Iterations;Overall best;Worst;Average;Best
1329;-263028;-398427;-265487;-263028
1330;-263028;-382962;-265258;-263028
1331;-262106;-430816;-265563;-262106
1332;-262106;-333310;-264438;-262106
1333;-262106;-371173;-264501;-262106
1334;-262046;-396468;-265202;-262046
1335;-262046;-357274;-264393;-262046
1336;-262046;-383711;-263983;-262046
1337;-262046;-354387;-264470;-262046
1338;-261952;-420512;-264680;-261952
1339;-261952;-381848;-264928;-261952
1340;-261952;-416557;-264124;-261952
1341;-261952;-353777;-264000;-261952
1342;-261952;-355159;-264128;-261952
1343;-261952;-332514;-263937;-261952
1344;-261952;-378972;-265102;-261952
1345;-261952;-406740;-264654;-261952
1346;-261952;-415156;-264800;-261952
1347;-261952;-361717;-264374;-261952
1348;-260505;-372718;-264327;-260505
1349;-260505;-345243;-264837;-260505
1350;-260505;-377812;-262632;-260505
1351;-260505;-373496;-263128;-260505
1352;-260505;-409147;-263105;-260505
1353;-260505;-417103;-263358;-260505
1354;-260326;-333393;-262465;-260326
1355;-260326;-346918;-262601;-260326
1356;-260018;-379282;-262853;-260018
1357;-260018;-349440;-262778;-260018
1358;-259853;-381204;-262448;-259853
1359;-259401;-360234;-263006;-259401
1360;-259401;-368146;-262759;-259401
1361;-259401;-400584;-262058;-259401
1362;-259401;-375220;-261549;-259401
1363;-259401;-385009;-262218;-259401
1364;-258122;-350301;-261533;-258122
1365;-258122;-361008;-261742;-258122
1366;-258106;-400528;-260498;-258106
1367;-258106;-379326;-261001;-258106
1368;-258106;-458955;-260855;-258106
1369;-258106;-369331;-260641;-258106
1370;-258106;-392089;-261021;-258106
1371;-257263;-360007;-261068;-257263
1372;-257168;-396011;-260598;-257168
1373;-256993;-351900;-260036;-256993
1374;-256993;-405772;-259868;-256993
1375;-256909;-394186;-259587;-256909
1376;-256822;-383561;-259173;-256822
1377;-256726;-369757;-258914;-256726
1378;-256726;-406145;-258870;-256726
1379;-256646;-399860;-258848;-256646
1380;-256634;-423082;-259382;-256634
1381;-256634;-415207;-259756;-256634
1382;-256416;-325698;-259054;-256416
1383;-256416;-381991;-259188;-256416
1384;-256416;-367714;-259247;-256416
1385;-256416;-409403;-259235;-256416
1386;-255709;-369799;-258821;-255709
1387;-255332;-393334;-259033;-255332
1388;-254978;-347195;-258083;-254978
1389;-254364;-349179;-258022;-254364
1390;-253192;-349056;-258064;-253192
1391;-252578;-400867;-257348;-252578
1392;-252578;-340642;-255507;-252578
1393;-252578;-398843;-255058;-252578
1394;-252578;-361359;-255035;-252578
1395;-252578;-390580;-254696;-252578
1396;-252578;-354209;-255078;-252578
1397;-252414;-388982;-255045;-252414
1398;-252414;-368970;-255482;-252414
1399;-252414;-365142;-254999;-252414
1400;-252414;-354441;-254710;-252414
1401;-252200;-360323;-254820;-252200
1402;-252200;-348678;-254639;-252200
1403;-252200;-391303;-254693;-252200
1404;-252200;-352474;-254448;-252200
1405;-252200;-372629;-254779;-252200
1406;-252200;-415612;-254737;-252200
1407;-251868;-346969;-254420;-251868
1408;-251868;-336345;-255542;-251868
1409;-251868;-354200;-254129;-251868
1410;-251868;-386406;-254416;-251868
1411;-251868;-385950;-253920;-251868
1412;-251868;-360244;-254296;-251868
1413;-251868;-405953;-253987;-251868
1414;-251868;-391906;-254331;-251868
1415;-251868;-367436;-254209;-251868
1416;-251868;-349521;-253836;-251868
1417;-251868;-341124;-254134;-251868
1418;-251868;-364622;-254667;-251868
1419;-251868;-407057;-254612;-251868
1420;-251650;-420717;-254942;-251650
1421;-251619;-422198;-254197;-251619
1422;-251401;-373373;-254304;-251401
1423;-251401;-371369;-254950;-251401
1424;-251401;-377648;-254346;-251401
1425;-251401;-361161;-254187;-251401
1426;-251401;-393591;-254215;-251401
1427;-251401;-338826;-253861;-251401
1428;-251401;-347423;-254090;-251401
1429;-251401;-391439;-254132;-251401
1430;-251401;-375340;-254037;-251401
1431;-251401;-396604;-254251;-251401
1432;-251401;-384073;-254198;-251401
1433;-251401;-341546;-253627;-251401
1434;-251401;-373123;-253655;-251401
1435;-251401;-375319;-253963;-251401
1436;-251401;-364445;-253693;-251401
1437;-251401;-359781;-254053;-251401
1438;-251401;-429341;-253975;-251401
1439;-251401;-347468;-254243;-251401
1440;-251401;-383669;-254029;-251401
1441;-251401;-388776;-253765;-251401
1442;-251362;-417275;-253774;-251362
1443;-251362;-342161;-254008;-251362
1444;-251362;-413152;-253982;-251362
1445;-251362;-406136;-253520;-251362
1446;-251362;-404917;-254059;-251362
1447;-251362;-347597;-253887;-251362
1448;-251362;-335606;-253511;-251362
1449;-251362;-382116;-254002;-251362
1450;-251362;-354888;-254013;-251362
1451;-251362;-358182;-253375;-251362
1452;-251362;-377420;-254130;-251362
1453;-251362;-363113;-254244;-251362
1454;-251362;-365275;-253968;-251362
1455;-251362;-354853;-253567;-251362
1456;-251362;-375011;-253907;-251362
1457;-251362;-360848;-253738;-251362
1458;-251362;-343312;-253529;-251362
1459;-251362;-368746;-253898;-251362
1460;-251362;-357665;-253811;-251362
1461;-251342;-384258;-253740;-251342
1462;-251342;-398028;-254309;-251342
1463;-251342;-335925;-253435;-251342
1464;-251342;-393354;-253702;-251342
1465;-251342;-347838;-253208;-251342
1466;-251199;-364760;-254547;-251199
1467;-251199;-393532;-253429;-251199
1468;-251199;-400599;-254146;-251199
1469;-251199;-407233;-254038;-251199
1470;-251199;-353049;-253435;-251199
1471;-250963;-376399;-253941;-250963
1472;-250963;-361445;-253233;-250963
1473;-250963;-349378;-253008;-250963
1474;-250963;-413622;-254037;-250963
1475;-250963;-346876;-253733;-250963
1476;-250963;-386192;-253834;-250963
1477;-250963;-370982;-253205;-250963
1478;-250963;-337927;-253247;-250963
1479;-249991;-360660;-253457;-249991
1480;-249991;-360452;-253736;-249991
1481;-249991;-329884;-252467;-249991
1482;-249991;-369046;-252325;-249991
1483;-249833;-366845;-252278;-249833
1484;-249697;-319215;-252142;-249697
1485;-249382;-408591;-252971;-249382
1486;-249382;-412335;-252736;-249382
1487;-248980;-357236;-251826;-248980
1488;-248740;-328717;-252091;-248740
1489;-248740;-387465;-251237;-248740
1490;-248740;-397128;-250988;-248740
1491;-248229;-364487;-251060;-248229
1492;-248229;-443506;-251978;-248229
1493;-248218;-336835;-250866;-248218
1494;-248218;-330911;-250607;-248218
1495;-248218;-379392;-251241;-248218
1496;-247366;-376756;-251410;-247366
1497;-247366;-406384;-250692;-247366
1498;-246996;-394019;-249738;-246996
1499;-246996;-334117;-249939;-246996
1500;-246996;-380785;-249383;-246996
1501;-246996;-358842;-249921;-246996
1502;-246996;-363752;-249543;-246996
1503;-246996;-378950;-249190;-246996
1504;-246996;-365363;-249927;-246996
1505;-246996;-422485;-249708;-246996
1506;-246996;-376598;-249594;-246996
1507;-246996;-385847;-249745;-246996
1508;-246996;-362881;-249404;-246996
1509;-246996;-337932;-249029;-246996
1510;-246996;-332565;-249077;-246996
1511;-246996;-367253;-249352;-246996
1512;-246996;-374325;-249499;-246996
1513;-246996;-323283;-249330;-246996
1514;-246996;-341932;-249267;-246996
1515;-246996;-362443;-249378;-246996
1516;-246996;-350119;-248972;-246996
1517;-246996;-362382;-249545;-246996
1518;-246996;-348830;-249242;-246996
1519;-246872;-327493;-248619;-246872
1520;-246538;-411478;-250086;-246538
1521;-246538;-357159;-249359;-246538
1522;-246538;-331158;-249070;-246538
1523;-246538;-381760;-248941;-246538
1524;-246538;-388828;-249229;-246538
1525;-246535;-403521;-248566;-246535
1526;-246535;-336986;-249222;-246535
1527;-246535;-318998;-248973;-246535
1528;-246535;-362813;-248618;-246535
1529;-246535;-349404;-248962;-246535
1530;-246535;-359371;-248746;-246535
1531;-246535;-384760;-249014;-246535
1532;-246535;-392366;-249106;-246535
1533;-246535;-340071;-249526;-246535
1534;-246535;-342171;-248545;-246535
1535;-246535;-391744;-249456;-246535
1536;-246535;-379069;-249421;-246535
1537;-246535;-324137;-248543;-246535
1538;-246535;-325373;-248874;-246535
1539;-246535;-378036;-249052;-246535
1540;-246535;-398960;-248856;-246535
1541;-246329;-342661;-248911;-246329
1542;-246319;-369535;-249532;-246319
1543;-246247;-366441;-249409;-246247
1544;-246237;-352633;-248843;-246237
1545;-246203;-319129;-248629;-246203
1546;-246203;-371466;-248523;-246203
1547;-246203;-364397;-249009;-246203
1548;-245990;-356156;-248582;-245990
1549;-245990;-364373;-249348;-245990
1550;-245990;-384667;-249149;-245990
1551;-245990;-358183;-248786;-245990
1552;-245990;-394493;-248356;-245990
1553;-245814;-340001;-247791;-245814
1554;-245814;-407660;-249054;-245814
1555;-245718;-354635;-248471;-245718
1556;-245718;-380294;-248872;-245718
1557;-245718;-367071;-247563;-245718
1558;-245718;-419559;-248401;-245718
1559;-245718;-350683;-248231;-245718
1560;-245718;-361601;-248293;-245718
1561;-245708;-370797;-248344;-245708
1562;-245594;-354442;-248549;-245594
1563;-245594;-341089;-248975;-245594
1564;-245594;-365971;-248234;-245594
1565;-245594;-349266;-247958;-245594
1566;-245594;-346070;-247839;-245594
1567;-245594;-385595;-248588;-245594
1568;-245594;-352811;-247548;-245594
1569;-245594;-320087;-247794;-245594
1570;-245594;-406334;-248295;-245594
1571;-245594;-402008;-248604;-245594
1572;-245594;-334365;-248024;-245594
1573;-245594;-369299;-247819;-245594
1574;-245594;-373735;-248232;-245594
1575;-245594;-400625;-248476;-245594
1576;-245594;-374327;-248326;-245594
1577;-245594;-404489;-249044;-245594
1578;-245085;-353778;-248267;-245085
1579;-245085;-356436;-248041;-245085
1580;-245085;-394037;-247732;-245085
1581;-245085;-356336;-247429;-245085
1582;-245085;-366682;-247642;-245085
1583;-244668;-352917;-247423;-244668
1584;-244668;-372584;-247742;-244668
1585;-244602;-401112;-247126;-244602
1586;-244469;-331528;-247124;-244469
1587;-244404;-353864;-247744;-244404
1588;-244369;-401576;-247772;-244369
1589;-244248;-344533;-247399;-244248
1590;-244244;-341245;-247681;-244244
1591;-244244;-373352;-246597;-244244
1592;-244244;-383623;-246317;-244244
1593;-244033;-346274;-246807;-244033
1594;-244033;-340259;-246356;-244033
1595;-244033;-335461;-246271;-244033
1596;-244033;-405161;-246955;-244033
1597;-244033;-369775;-246120;-244033
1598;-244033;-360609;-246429;-244033
1599;-244033;-344423;-245882;-244033
1600;-244033;-393361;-246557;-244033
1601;-244033;-424782;-246610;-244033
1602;-244033;-400477;-246511;-244033
1603;-244033;-349781;-246538;-244033
1604;-244033;-355904;-246505;-244033
1605;-244033;-359475;-246426;-244033
1606;-244033;-352791;-246222;-244033
1607;-244033;-364286;-246843;-244033
1608;-244033;-363841;-246459;-244033
1609;-244033;-320305;-246462;-244033
1610;-244033;-330545;-246061;-244033
1611;-244033;-396645;-246186;-244033
1612;-244033;-345169;-246533;-244033
1613;-244033;-340397;-246391;-244033
1614;-244033;-369589;-246792;-244033
1615;-244033;-353047;-246826;-244033
1616;-244033;-315480;-246222;-244033
1617;-244033;-336448;-246245;-244033
1618;-244033;-387459;-246768;-244033
1619;-244033;-386147;-246561;-244033
1620;-244033;-340214;-246063;-244033
1621;-244033;-338466;-246478;-244033
1622;-244033;-409995;-246964;-244033
1623;-244001;-342376;-246603;-244001
1624;-243864;-336363;-246646;-243864
1625;-243832;-333139;-246836;-243832
1626;-243832;-354463;-246298;-243832
1627;-243832;-388537;-246584;-243832
1628;-243832;-400940;-246333;-243832
1629;-243832;-366368;-246455;-243832
1630;-243832;-357453;-246163;-243832
1631;-243832;-409341;-246187;-243832
1632;-243832;-339411;-246493;-243832
1633;-243832;-356739;-246774;-243832
1634;-243832;-328275;-246337;-243832
1635;-243832;-341527;-246195;-243832
1636;-243832;-347259;-246255;-243832
1637;-243832;-374134;-246280;-243832
1638;-243832;-373141;-246297;-243832
1639;-243832;-326769;-246100;-243832
1640;-243832;-442564;-246502;-243832
1641;-243776;-396841;-246744;-243776
1642;-243461;-370468;-247049;-243461
1643;-243405;-353434;-246331;-243405
1644;-243341;-374084;-247401;-243341
1645;-243341;-362810;-245735;-243341
1646;-243341;-379858;-245650;-243341
1647;-243341;-373637;-245852;-243341
1648;-243284;-393480;-245789;-243284
1649;-242992;-342267;-246418;-242992
1650;-242992;-346304;-245273;-242992
1651;-242992;-358237;-245468;-242992
1652;-242992;-357242;-245344;-242992
1653;-242992;-351527;-245191;-242992
1654;-242992;-345447;-245478;-242992
1655;-242992;-355251;-245753;-242992
1656;-242992;-384618;-245678;-242992
1657;-242992;-333116;-245602;-242992
1658;-242992;-376987;-246233;-242992
1659;-242992;-358970;-245602;-242992
1660;-242992;-374752;-245392;-242992
1661;-242992;-336220;-245255;-242992
1662;-242992;-368692;-245568;-242992
1663;-242173;-367099;-245169;-242173
1664;-242173;-367116;-245438;-242173
1665;-241691;-364196;-245073;-241691
1666;-241691;-395466;-245379;-241691
1667;-241691;-334311;-244156;-241691
1668;-241174;-361578;-243945;-241174
1669;-241174;-356580;-244874;-241174
1670;-241174;-332403;-243815;-241174
1671;-241174;-330491;-243170;-241174
1672;-241174;-362903;-243953;-241174
1673;-241174;-386444;-243224;-241174
1674;-241174;-361073;-243602;-241174
1675;-241174;-318718;-243332;-241174
1676;-241174;-380997;-244131;-241174
1677;-241174;-365251;-243329;-241174
1678;-241174;-375658;-243750;-241174
1679;-241174;-324737;-243439;-241174
1680;-241003;-439762;-243228;-241003
1681;-241003;-367780;-244235;-241003
1682;-241003;-357888;-242964;-241003
1683;-241003;-342900;-243468;-241003
1684;-241003;-351382;-243161;-241003
1685;-241003;-401921;-243123;-241003
1686;-241003;-375158;-243929;-241003
1687;-241003;-339784;-243402;-241003
1688;-241003;-358612;-243752;-241003
1689;-241003;-415842;-244073;-241003
1690;-241003;-323228;-243604;-241003
1691;-241003;-328340;-243184;-241003
1692;-240452;-363346;-243464;-240452
1693;-240452;-406877;-243419;-240452
1694;-240452;-373446;-242745;-240452
1695;-240452;-381473;-243393;-240452
1696;-240452;-357226;-242912;-240452
1697;-240452;-363185;-243711;-240452
1698;-240452;-379128;-242957;-240452
1699;-240452;-354233;-243072;-240452
1700;-240452;-351130;-242770;-240452
1701;-240452;-382102;-242770;-240452
1702;-240452;-335835;-243399;-240452
1703;-240452;-385668;-242806;-240452
1704;-240452;-365075;-242777;-240452
1705;-240452;-352980;-242172
